# t (s)	mx ()	my ()	mz ()	m_x ()	m_y ()	m_z ()	m_x.region1 ()	m_y.region1 ()	m_z.region1 ()	m_x.region2 ()	m_y.region2 ()	m_z.region2 ()
2.6800323966949968e-08	0.9325508	-0.00028578882	0.000108503744	0.9325508	-0.00028578888	0.000108503744	0.99979866	-0.00064117415	0.000255465	0.8817827	-1.749552e-05	-2.4426308e-06
2.700141530044764e-08	0.93255395	0.00024436347	-1.5150097e-05	0.93255395	0.00024436347	-1.5150097e-05	0.9997999	0.000550707	-4.7190264e-05	0.8817875	1.3093708e-05	9.038184e-06
2.720015118637768e-08	0.9325531	-0.00017112406	-2.6712658e-05	0.93255305	-0.00017112406	-2.6712658e-05	0.9998029	-0.00039225843	-4.8139398e-05	0.88178384	-4.1815324e-06	-1.0536836e-05
2.7400124506673814e-08	0.9325537	0.000110693814	3.2386317e-05	0.9325537	0.00011069379	3.2386317e-05	0.99980265	0.00026444174	6.0949078e-05	0.88178504	-5.376671e-06	1.0823263e-05
2.7601198542383436e-08	0.93255496	-9.388182e-05	-1.3329976e-05	0.93255496	-9.388185e-05	-1.3329976e-05	0.99980515	-0.00023731511	-1.9351119e-05	0.88178515	1.4401271e-05	-8.784398e-06
2.7800224726737715e-08	0.9325537	0.00012995012	-2.1011433e-06	0.9325537	0.00012995012	-2.1011429e-06	0.99980235	0.00033201286	-9.495284e-06	0.8817854	-2.2594799e-05	3.480961e-06
2.8000894604003806e-08	0.93255335	-0.00019326319	-1.9575267e-05	0.93255335	-0.0001932633	-1.9575267e-05	0.9998032	-0.0004778165	-5.4276385e-05	0.88178414	2.1555836e-05	6.621858e-06
2.8200127130158152e-08	0.93255305	0.00023707654	8.147062e-05	0.93255305	0.00023707654	8.147062e-05	0.9998004	0.00056845543	0.00021271492	0.8817858	-1.3092946e-05	-1.7610444e-05
2.8400348658182698e-08	0.93255156	-0.00022319713	-0.00017488308	0.93255156	-0.00022319714	-0.00017488308	0.99979925	-0.00051527633	-0.00043690245	0.881784	-2.695916e-06	2.2924794e-05
2.8601033004081898e-08	0.9325524	0.00013931176	0.0002603785	0.9325524	0.00013931176	0.0002603785	0.9997982	0.00029561506	0.00062963204	0.88178617	2.1313057e-05	-1.838433e-05
2.8801242305423708e-08	0.93255174	-9.464476e-06	-0.00030104036	0.93255174	-9.464476e-06	-0.0003010404	0.9997982	1.4332361e-05	-0.00070525304	0.88178504	-2.7429905e-05	4.1144194e-06
2.900022023228545e-08	0.9325506	-0.000118315416	0.00028291624	0.93255055	-0.000118315416	0.00028291627	0.99979734	-0.00030486129	0.00064230553	0.8817835	2.2514703e-05	1.1600322e-05
2.9200962031723428e-08	0.93255246	0.00022024898	-0.00021211107	0.93255246	0.00022024898	-0.00021211107	0.9997967	0.00052004517	-0.00046638626	0.8817875	-6.0780817e-06	-2.0149535e-05
2.940148093391203e-08	0.9325508	-0.00027032313	0.000120245764	0.9325508	-0.00027032313	0.00012024577	0.999798	-0.00060930924	0.00025589726	0.8817832	-1.4410341e-05	1.7837532e-05
2.9600835061320545e-08	0.9325521	0.00027047	-3.7025082e-05	0.9325521	0.00027047002	-3.7025082e-05	0.9997975	0.0005978334	-8.006754e-05	0.8817861	2.3331377e-05	-4.5307806e-06
2.9800465942499666e-08	0.93255323	-0.00023442802	-3.097245e-05	0.93255323	-0.00023442811	-3.097245e-05	0.99980253	-0.00051792536	-5.4430493e-05	0.88178426	-2.0405696e-05	-1.3263126e-05
3.000067267767461e-08	0.9325531	0.00017297438	6.746452e-05	0.9325531	0.00017297438	6.746452e-05	0.9998016	0.0003997128	0.00012592031	0.8817849	1.8011541e-06	2.3334125e-05
3.02008132215117e-08	0.9325545	-0.000120355035	-7.208089e-05	0.9325546	-0.000120355035	-7.208089e-05	0.99980384	-0.00030933987	-0.00014014739	0.88178563	2.2316228e-05	-2.0695026e-05
3.040162351902739e-08	0.9325535	0.000103553226	6.560102e-05	0.9325535	0.000103553226	6.560102e-05	0.99980336	0.0002869389	0.00014715885	0.88178426	-3.48908e-05	4.030076e-06
3.0600532440094503e-08	0.9325538	-0.000121393954	-6.716854e-05	0.9325538	-0.000121393954	-6.716854e-05	0.9998033	-0.00032551785	-0.00018111117	0.8817849	3.2706128e-05	1.8850842e-05
3.0801636660935994e-08	0.93255436	0.00014915434	9.837433e-05	0.93255436	0.00014915425	9.837433e-05	0.9998016	0.00035740956	0.000275334	0.8817869	-8.064764e-06	-3.521889e-05
3.100139343492091e-08	0.9325518	-0.00016034639	-0.00015130814	0.9325518	-0.00016034639	-0.00015130814	0.9998014	-0.00034072527	-0.00039509416	0.88178253	-2.4172348e-05	3.2734715e-05
3.120011348938075e-08	0.9325529	0.00012893033	0.00021061036	0.9325529	0.00012893029	0.0002106104	0.9997986	0.00024354008	0.00050513254	0.8817866	4.240701e-05	-1.1735061e-05
3.140091261917493e-08	0.9325519	-4.143162e-05	-0.00026350602	0.932552	-4.1431696e-05	-0.00026350605	0.9997991	-4.349445e-05	-0.0005885609	0.88178474	-3.98744e-05	-1.811036e-05
3.1601231094579226e-08	0.93255144	-8.610366e-05	0.00028095164	0.93255144	-8.610358e-05	0.00028095162	0.9997985	-0.0002140166	0.0006033783	0.8817842	1.0462865e-05	3.754012e-05
3.180068570378702e-08	0.9325519	0.00021793407	-0.0002469441	0.9325518	0.000217934	-0.0002469441	0.99979585	0.0004725535	-0.0005297767	0.8817869	2.5713209e-05	-3.3423632e-05
3.2000073821250094e-08	0.9325502	-0.00031196352	0.00015865057	0.9325502	-0.00031196352	0.00015865057	0.999798	-0.00066381675	0.00036013586	0.8817825	-4.6337038e-05	6.5419963e-06
3.220036726507333e-08	0.9325515	0.00033700225	-3.9447186e-05	0.9325515	0.0003370023	-3.944719e-05	0.99979603	0.00073371944	-0.0001262529	0.88178617	3.7505997e-05	2.6085569e-05
3.2400269561521396e-08	0.93255305	-0.00029082087	-6.826091e-05	0.93255305	-0.00029082087	-6.826091e-05	0.99980026	-0.0006725902	-0.00010178429	0.8817857	-2.609382e-06	-4.29529e-05
3.260164842293147e-08	0.9325524	0.00019510221	0.00014187161	0.93255246	0.00019510217	0.00014187161	0.9998011	0.0005016821	0.0002876913	0.8817839	-3.6345402e-05	3.178705e-05
3.280036285655112e-08	0.9325542	-9.837571e-05	-0.00014776785	0.93255424	-9.837571e-05	-0.00014776785	0.99980307	-0.00029910382	-0.0003427425	0.88178563	5.3160766e-05	-5.744335e-07
3.3000167359802227e-08	0.9325544	4.098563e-05	0.00011062969	0.93255436	4.098567e-05	0.00011062969	0.9998028	0.00014627913	0.000298124	0.88178587	-3.850453e-05	-3.0916544e-05
3.32008854499391e-08	0.9325531	-4.9167797e-05	-6.692576e-05	0.9325531	-4.9167757e-05	-6.692576e-05	0.9998045	-0.00011640222	-0.00021379875	0.8817827	1.5893187e-06	4.395396e-05
3.340016241777188e-08	0.9325553	0.00010383429	6.2941435e-05	0.9325553	0.00010383429	6.2941435e-05	0.99980235	0.00019976309	0.00018776621	0.881788	3.1413863e-05	-3.1293315e-05
3.3601028205546196e-08	0.9325519	-0.0001504295	-0.000118303724	0.9325519	-0.0001504295	-0.00011830373	0.99980235	-0.00028588373	-0.0002766922	0.8817821	-4.8170936e-05	1.2694684e-06
3.380052312222981e-08	0.9325537	0.00013811367	0.00020387936	0.9325537	0.00013811367	0.00020387939	0.99980056	0.00027599742	0.0004407694	0.8817865	3.4019922e-05	2.5042553e-05
3.400148370596018e-08	0.9325528	-4.3986216e-05	-0.0002800208	0.9325528	-4.3986136e-05	-0.00028002076	0.9997991	-9.9135774e-05	-0.00060442503	0.88178605	-2.3521336e-06	-3.511625e-05
3.4201268897991147e-08	0.9325508	-9.9875135e-05	0.0003009219	0.9325508	-9.9875135e-05	0.0003009219	0.9997996	-0.00019933081	0.00066733087	0.88178235	-2.4792278e-05	2.430654e-05
3.440042325985915e-08	0.93255234	0.00025319058	-0.00024935498	0.93255234	0.00025319058	-0.00024935498	0.9997967	0.000536251	-0.000576904	0.8817873	3.949822e-05	-2.0763869e-06
3.4600740150584574e-08	0.93255055	-0.00035775948	0.00013147134	0.93255055	-0.00035775953	0.00013147134	0.9997971	-0.0007923406	0.00033196693	0.8817836	-2.967882e-05	-1.9890014e-05
3.480092629832326e-08	0.93255097	0.00036993326	7.642189e-06	0.93255097	0.00036993326	7.642189e-06	0.9997957	0.0008544503	-2.1670172e-05	0.88178545	4.1536337e-06	2.977115e-05
3.5001422383406875e-08	0.93255293	-0.0002944715	-0.00011934497	0.93255293	-0.0002944716	-0.00011934497	0.9997991	-0.0007105957	-0.00024769176	0.8817864	1.9675832e-05	-2.2451328e-05
3.520093446516816e-08	0.9325511	0.00017227951	0.00016810861	0.9325511	0.00017227956	0.00016810861	0.99979925	0.00044716758	0.0003852985	0.88178325	-3.524358e-05	4.1440844e-06
3.54006620036265e-08	0.9325535	-6.6746274e-05	-0.00015503739	0.9325536	-6.674624e-05	-0.00015503739	0.999803	-0.00019212643	-0.0003815814	0.8817846	2.7907434e-05	1.5988877e-05
3.560144224804879e-08	0.93255496	2.4641295e-05	0.00011244938	0.93255484	2.4641295e-05	0.00011244939	0.9998019	6.324748e-05	0.00029664394	0.8817877	-4.503785e-06	-2.6605741e-05
3.580137749068739e-08	0.9325518	-4.936365e-05	-8.658818e-05	0.9325518	-4.936365e-05	-8.658818e-05	0.9998037	-9.175327e-05	-0.00022633269	0.88178104	-1.7362536e-05	1.8909994e-05
3.600169589997782e-08	0.93255645	9.4393086e-05	0.00010225903	0.9325565	9.439313e-05	0.00010225903	0.99980384	0.00018206109	0.0002397379	0.881789	2.8209612e-05	-1.528737e-06
3.6200419194822803e-08	0.9325524	-0.00011339174	-0.00014954069	0.9325524	-0.00011339178	-0.00014954069	0.99980265	-0.0002376703	-0.0003300981	0.88178277	-1.9569776e-05	-1.32314135e-05
3.640161609796688e-08	0.9325529	7.015358e-05	0.00021019837	0.9325529	7.015358e-05	0.00021019837	0.99980223	0.00016151037	0.0004629547	0.881784	1.1844779e-06	1.9383504e-05
3.660164322526755e-08	0.93255496	2.4476918e-05	-0.00024742828	0.93255496	2.4476918e-05	-0.00024742828	0.99980074	3.6956793e-05	-0.00056020153	0.8817887	1.5055053e-05	-1.1304429e-05
3.680167815738833e-08	0.93255013	-0.00014374239	0.0002404468	0.9325502	-0.00014374242	0.0002404468	0.9997996	-0.00030802283	0.0005625656	0.8817812	-1.9720623e-05	-2.732329e-06
3.7001378937148944e-08	0.93255264	0.00024734598	-0.00018977736	0.93255264	0.00024734598	-0.00018977736	0.9997981	0.0005625287	-0.0004563515	0.8817866	9.403411e-06	1.146905e-05
3.720017866874465e-08	0.9325524	-0.00030921373	0.00010574052	0.9325524	-0.0003092137	0.00010574052	0.9997975	-0.0007215174	0.0002610153	0.8817864	2.0489183e-06	-1.1482013e-05
3.740139676523943e-08	0.9325485	0.0003156494	3.0621663e-06	0.9325485	0.00031564943	3.0621663e-06	0.99979436	0.0007478106	6.7070624e-07	0.8817821	-1.0604089e-05	4.867565e-06
3.760102786121282e-08	0.9325526	-0.00027420736	-8.6861e-05	0.9325527	-0.0002742074	-8.6861e-05	0.9997989	-0.000650535	-0.00020530779	0.88178617	9.895548e-06	2.5587485e-06
3.780071595058121e-08	0.9325518	0.0002143619	0.00014287455	0.9325518	0.00021436189	0.00014287455	0.99979734	0.00050207233	0.0003395527	0.8817858	-2.840324e-06	-5.6048966e-06
3.800095094563078e-08	0.9325513	-0.0001465995	-0.00017694669	0.93255144	-0.0001465995	-0.00017694669	0.9998015	-0.00033827472	-0.0004154604	0.8817819	-1.8971722e-06	3.1159263e-06
3.8200851965475405e-08	0.93255657	7.766063e-05	0.00018543238	0.93255657	7.766063e-05	0.00018543238	0.99980223	0.00017458743	0.00043029097	0.88179034	4.486963e-06	5.7975654e-07
3.840134037142849e-08	0.93255097	-1.623057e-05	-0.00017392304	0.932551	-1.623057e-05	-0.00017392302	0.99980223	-3.6318346e-05	-0.0004002095	0.88178056	-1.0659609e-06	-3.0911988e-06
3.860048612165203e-08	0.93255424	-1.5489732e-05	0.00015235764	0.93255424	-1.5489713e-05	0.00015235764	0.999804	-3.1473486e-05	0.0003498285	0.88178504	-3.4230789e-06	3.279741e-06
3.8800423358758504e-08	0.9325565	2.1481459e-05	-0.00013843396	0.93255657	2.1481459e-05	-0.00013843396	0.9998037	4.1795523e-05	-0.000322499	0.88178915	6.145578e-06	5.2340545e-07
3.900126470147762e-08	0.932551	-2.047887e-05	0.00014111339	0.932551	-2.047883e-05	0.00014111339	0.99980235	-3.820753e-05	0.0003332889	0.8817805	-7.0950296e-06	-3.9668535e-06
3.920076582777765e-08	0.93255484	2.7763379e-05	-0.00015920476	0.93255484	2.7763299e-05	-0.00015920476	0.99980253	6.048498e-05	-0.00037806723	0.881787	3.0607434e-06	6.022424e-06
3.9400244080710375e-08	0.93255347	-6.880616e-05	0.00017980456	0.9325535	-6.880616e-05	0.00017980453	0.99980086	-0.00016075569	0.00042852823	0.88178605	6.101688e-07	-7.965944e-06
3.960073841531203e-08	0.93254966	0.00015828632	-0.0001817571	0.93254966	0.0001582863	-0.00018175713	0.999798	0.00037637426	-0.00043104455	0.88178134	-6.3556827e-06	6.4389615e-06
3.980003859365318e-08	0.9325546	-0.00026455225	0.0001411814	0.9325546	-0.00026455225	0.0001411814	0.99979943	-0.0006317842	0.0003321743	0.88178885	1.2684159e-05	-3.006034e-06
4.000150964895966e-08	0.9325492	0.00034859456	-3.899688e-05	0.9325492	0.00034859456	-3.899688e-05	0.99979424	0.00082421734	-8.790963e-05	0.88178337	-1.047055e-05	-2.0708687e-06
4.020006566558677e-08	0.9325508	-0.0003541513	-7.3084026e-05	0.9325508	-0.0003541513	-7.3084026e-05	0.99979794	-0.0008327122	-0.00017913309	0.8817834	7.1315817e-06	6.976241e-06
4.040000047627765e-08	0.93255466	0.0002817523	0.00018319415	0.93255466	0.00028175235	0.00018319416	0.9997975	0.0006543903	0.00043621668	0.8817904	4.339855e-07	-7.82172e-06
4.0601239604592207e-08	0.9325488	-0.0001493098	-0.00025113323	0.9325488	-0.00014930975	-0.00025113326	0.99979913	-0.00033516678	-0.0005896587	0.88177913	-8.998917e-06	4.431824e-06
4.080136110075307e-08	0.932554	1.3351913e-05	0.00025212817	0.932554	1.3351913e-05	0.00025212817	0.99980104	2.2578124e-05	0.00058397924	0.88178676	6.3866273e-06	1.6017862e-06
4.100040607523615e-08	0.9325549	7.01052e-05	-0.00020326872	0.9325549	7.01052e-05	-0.00020326872	0.9998022	0.00016612628	-0.00046424865	0.8817876	-2.384255e-06	-6.245553e-06
4.120085210500571e-08	0.93255126	-9.39743e-05	0.00013736446	0.9325512	-9.3974275e-05	0.00013736446	0.99980265	-0.00020953944	0.00031138066	0.8817809	-6.7296482e-06	5.993354e-06
4.1400020945784105e-08	0.9325561	6.493285e-05	-9.2073664e-05	0.9325562	6.493285e-05	-9.2073664e-05	0.9998046	0.00013088102	-0.00021302358	0.8817878	1.5146225e-05	-7.6421776e-07
4.1601235590814046e-08	0.9325542	-1.7724433e-05	8.905228e-05	0.9325542	-1.7724355e-05	8.905228e-05	0.9998033	-2.618166e-05	0.00021819309	0.8817853	-1.1339974e-05	-8.440781e-06
4.180115022392937e-08	0.9325512	5.557275e-06	-0.00013125324	0.93255126	5.557236e-06	-0.00013125324	0.9998019	8.603759e-06	-0.00032259102	0.8817813	3.257349e-06	1.3194557e-05
4.200092056240446e-08	0.93255675	-6.0793267e-05	0.00018200405	0.93255675	-6.0793307e-05	0.00018200402	0.9998032	-0.00015092068	0.00043852485	0.88179	7.248091e-06	-1.1652798e-05
4.220157389669794e-08	0.9325504	0.00017742642	-0.00018878983	0.9325503	0.00017742642	-0.00018878984	0.9997989	0.00043190067	-0.00044777026	0.881782	-1.468621e-05	6.723848e-06
4.2401043287914745e-08	0.9325521	-0.00029840687	0.00013100579	0.9325521	-0.0002984069	0.00013100579	0.9997998	-0.00071263785	0.00030379125	0.8817845	1.43112065e-05	5.638158e-07
4.26009942580469e-08	0.9325536	0.0003685276	-9.329243e-06	0.9325536	0.0003685276	-9.329242e-06	0.99979633	0.0008700452	-1.3926213e-05	0.88178957	-1.0086545e-05	-5.8588244e-06
4.2801182748447873e-08	0.9325474	-0.0003471098	-0.00012923763	0.93254745	-0.00034710983	-0.00012923761	0.9997966	-0.000809697	-0.00030931356	0.8817787	2.1131611e-06	6.708212e-06
4.3000176139264106e-08	0.93255305	0.00024820984	0.00022494858	0.93255305	0.00024820984	0.00022494858	0.999797	0.00057545194	0.0005300252	0.88178813	1.163156e-06	-5.3647896e-06
4.3201272429129726e-08	0.93255323	-0.00010675539	-0.00026472073	0.93255323	-0.00010675539	-0.00026472073	0.99979943	-0.0002448365	-0.00061884365	0.8817866	-2.5126024e-06	2.6193945e-06
4.340107408004205e-08	0.9325496	-1.4169219e-05	0.00024249016	0.9325496	-1.4169219e-05	0.00024249016	0.9997988	-3.5196335e-05	0.00056523096	0.8817808	1.7049282e-06	-1.1585548e-06
4.3600566745447494e-08	0.93255556	8.6152126e-05	-0.0001883018	0.9325556	8.615214e-05	-0.00018830183	0.9998019	0.00019938602	-0.00043870733	0.8817889	6.679043e-07	7.383392e-07
4.380159222578947e-08	0.9325529	-0.00010042556	0.00013083684	0.93255293	-0.00010042554	0.00013083681	0.999802	-0.00023378256	0.00030484787	0.88178414	2.5060257e-07	-5.303993e-07
4.400138165539713e-08	0.93255156	7.188719e-05	-0.00010482029	0.9325515	7.1887225e-05	-0.00010482029	0.99980235	0.00016454245	-0.00024405887	0.88178164	1.9383624e-06	2.9593946e-07
4.420049233520374e-08	0.9325581	-4.5835815e-05	0.00011514773	0.9325581	-4.5835815e-05	0.00011514773	0.9998051	-0.00010092161	0.00026797323	0.8817911	-4.2503443e-06	-2.2576297e-07
4.440059359920779e-08	0.93255055	6.3327025e-05	-0.00013704025	0.93255055	6.3327025e-05	-0.00013704025	0.99980205	0.00014133412	-0.00032288124	0.8817798	4.436704e-06	3.2578507e-06
4.460089433989892e-08	0.93255514	-0.00012565318	0.000140143	0.93255514	-0.00012565318	0.00014014299	0.99980366	-0.00028524833	0.00033593504	0.8817869	-5.169405e-06	-7.667483e-06
4.4801646200385165e-08	0.93255484	0.00020053184	-0.000111601505	0.93255484	0.00020053184	-0.000111601505	0.9998017	0.00047173587	-0.0002739008	0.8817876	-4.2097076e-06	1.09240955e-05
4.500156757558357e-08	0.93254906	-0.0002652452	5.5961973e-05	0.93254906	-0.0002652453	5.5961973e-05	0.9997996	-0.00063482544	0.00014278144	0.88177913	1.3764727e-05	-9.581187e-06
4.520143651502845e-08	0.932554	0.0002986683	2.0550238e-05	0.932554	0.00029866825	2.0550238e-05	0.99979746	0.00071964023	4.7868165e-05	0.88178945	-1.9138492e-05	-7.30496e-08
4.5400533587678146e-08	0.93255126	-0.00028510424	-0.00010454701	0.93255126	-0.0002851042	-0.00010454701	0.999798	-0.0006862836	-0.00025749742	0.8817844	1.7760454e-05	1.0920755e-05
4.5600787873951165e-08	0.9325488	0.00022630514	0.00018353942	0.9325488	0.00022630519	0.00018353942	0.9997953	0.00052928657	0.00044941885	0.8817821	-2.4260682e-06	-1.7182552e-05
4.5800170676861614e-08	0.93255484	-0.00014167586	-0.00023734599	0.93255484	-0.00014167586	-0.00023734599	0.9997998	-0.0003140014	-0.0005716335	0.881789	-1.1580608e-05	1.5019784e-05
4.6000001462741774e-08	0.9325504	4.039195e-05	0.00026209353	0.9325504	4.039195e-05	0.00026209353	0.9997982	6.991304e-05	0.00061338115	0.88178253	1.8105136e-05	-3.1061593e-06
4.620031917432845e-08	0.93255126	5.9728507e-05	-0.00024699702	0.93255126	5.9728507e-05	-0.00024699702	0.99979913	0.00015785782	-0.00056352443	0.88178337	-1.4353504e-05	-8.03896e-06
4.640081597133381e-08	0.9325567	-0.00013508677	0.00019512245	0.9325567	-0.00013508672	0.00019512245	0.9998024	-0.00031143863	0.0004382708	0.8817905	-1.9520694e-06	1.1560991e-05
4.6601097731508e-08	0.9325494	0.00016601846	-0.00013121517	0.9325494	0.00016601846	-0.00013121517	0.99980056	0.00036964126	-0.0002960541	0.88177896	1.2296071e-05	-6.7723195e-06
4.68012588675842e-08	0.9325561	-0.00015777483	7.608364e-05	0.9325561	-0.00015777483	7.608364e-05	0.9998044	-0.00034727826	0.00018259285	0.8817881	-1.4711201e-05	-4.32401e-06
4.7001445548036754e-08	0.93255484	0.00012818635	-4.9650924e-05	0.93255484	0.00012818635	-4.965092e-05	0.99980396	0.0002890523	-0.00013273222	0.88178605	6.742386e-06	1.307016e-05
4.720101306849248e-08	0.93255097	-0.00010715775	5.5316443e-05	0.93255085	-0.00010715775	5.5316454e-05	0.9998029	-0.0002620974	0.00014744335	0.8817799	9.811713e-06	-1.42334775e-05
4.740112566572463e-08	0.9325574	0.00012550944	-6.792229e-05	0.9325574	0.00012550944	-6.792229e-05	0.99980307	0.00031747718	-0.00016788604	0.88179106	-1.9414016e-05	7.5439602e-06
4.760111056816857e-08	0.93255174	-0.00018160044	6.241984e-05	0.9325517	-0.00018160054	6.241985e-05	0.999802	-0.00045084627	0.00014073598	0.8817821	2.1663693e-05	3.2961582e-06
4.7801007183334476e-08	0.9325502	0.00025465694	-1.8045077e-05	0.9325502	0.00025465692	-1.8045077e-05	0.99979717	0.000611937	-2.3943556e-05	0.8817831	-1.5066268e-05	-1.3592103e-05
4.800047839327128e-08	0.9325552	-0.00030690184	-6.838529e-05	0.9325552	-0.00030690184	-6.838529e-05	0.9997999	-0.00071399077	-0.00018538535	0.88178986	4.2394757e-07	1.9942288e-05
4.820037834549023e-08	0.93254817	0.00029258558	0.00018236558	0.93254817	0.0002925856	0.00018236558	0.9997955	0.00066134584	0.00044766572	0.88178074	1.4194836e-05	-1.79191e-05
4.840090163014947e-08	0.9325521	-0.00019030763	-0.0002834475	0.9325521	-0.0001903076	-0.0002834475	0.999798	-0.00041007565	-0.00066844554	0.88178575	-2.4396713e-05	7.201432e-06
4.8600444685704234e-08	0.932554	3.0662784e-05	0.00032656247	0.93255407	3.0662784e-05	0.00032656247	0.9997993	4.2343392e-05	0.0007496053	0.881788	2.1844306e-05	7.192178e-06
4.880167328287448e-08	0.93254817	0.00014266453	-0.0002920257	0.93254817	0.00014266453	-0.0002920257	0.99979734	0.00034304085	-0.00065305125	0.8817793	-8.606122e-06	-1.9474453e-05
4.900030383655148e-08	0.93255585	-0.0002380735	0.00020126386	0.93255585	-0.0002380735	0.00020126386	0.99980086	-0.000540356	0.00044050757	0.8817902	-9.8697265e-06	2.0650154e-05
4.920080954567873e-08	0.932552	0.00024709813	-8.7745946e-05	0.9325519	0.00024709819	-8.774595e-05	0.99980074	0.0005393754	-0.0001917491	0.8817834	2.644764e-05	-9.230213e-06
4.940111649388204e-08	0.93255144	-0.00017559745	1.2471863e-05	0.93255144	-0.00017559745	1.2471862e-05	0.99980223	-0.0003750647	4.2434163e-05	0.8817815	-2.5012214e-05	-1.0147757e-05
4.9600467002811846e-08	0.93255764	9.6849464e-05	-1.7051494e-07	0.93255764	9.6849464e-05	-1.7051524e-07	0.9998042	0.00021110407	-3.4867502e-05	0.8817907	1.0594605e-05	2.6023496e-05
4.980091631932566e-08	0.9325526	-6.6235356e-05	3.073588e-05	0.93255264	-6.6235356e-05	3.073588e-05	0.9998043	-0.00017499851	0.00010828314	0.8817819	1.5873942e-05	-2.7807353e-05
5e-08	0.93255323	0.00010046799	-6.586799e-05	0.93255323	0.00010046799	-6.586799e-05	0.99980235	0.00028408974	-0.00017118614	0.8817844	-3.8154863e-05	1.3640501e-05
